filename,band_id,x_center,width,energy,sn_ratio,sharpness,delta_chroma,symmetry,label
919.bmp,1,36,13,70.8013,21.03,10.41,3.8,0.446,0
919.bmp,2,62,12,33.714,10.02,1.48,17.01,0.1863,0
920.bmp,0,16,10,31.2576,14.31,8.27,12.17,0.2855,0
920.bmp,1,26,7,6.0716,2.78,11.31,2.95,0.1793,1
920.bmp,2,35,9,30.2537,13.85,10.02,11.3,0.3304,0
920.bmp,3,56,10,23.7871,10.89,6.26,12.25,0.1541,0
921.bmp,0,16,9,19.6219,8.01,3.43,5.47,0.6773,0
921.bmp,1,40,11,86.2097,35.2,19.35,41.92,0.3707,0
921.bmp,2,58,12,55.8288,22.8,19.35,18.76,0.1656,0
921.bmp,3,77,13,54.6775,22.33,16.04,17.3,0.8524,0
922.bmp,0,7,7,27.6243,21.62,13.4,4.8,0.5309,0
922.bmp,1,26,9,74.6987,58.47,7.39,33.72,0.2431,0
922.bmp,2,47,8,25.6601,20.09,8.17,6.44,0.9771,0
922.bmp,3,66,9,68.1357,53.34,7.62,27.48,0.4388,0
923.bmp,0,43,11,42.2566,19.46,13.53,16.1,0.0902,0
923.bmp,1,62,10,33.5453,15.45,4.03,11.91,0.3013,0
923.bmp,2,83,10,67.9857,31.31,13.48,23.51,0.7215,0
924.bmp,0,14,12,9.0925,3.07,5.91,3.66,0.5292,0
924.bmp,1,57,12,110.9819,37.48,16.92,58.98,0.4368,0
924.bmp,2,78,10,56.2257,18.99,3.99,1.91,0.2451,0
925.bmp,0,4,7,24.2371,11.01,15.31,9.77,0.2255,0
925.bmp,1,25,15,19.7008,8.95,15.31,5.15,0.663,0
925.bmp,2,49,13,72.9174,33.11,26.21,20.87,0.2479,0
926.bmp,0,13,13,6.5259,3.88,3.28,2.64,0.6286,0
926.bmp,1,37,11,30.8471,18.32,1.71,19.42,0.3445,0
926.bmp,2,55,10,35.8596,21.3,2.78,18.01,0.7889,0
926.bmp,3,77,12,50.6027,30.05,5,18.99,0.9384,0
927.bmp,0,20,6,7.2895,3.12,5.6,3.44,0.6311,0
927.bmp,1,43,10,67.1871,28.73,14.57,32.9,0.3059,0
927.bmp,2,65,11,54.5278,23.32,16.17,15.48,0.1697,0
927.bmp,3,83,9,64.9918,27.79,7.54,20.06,0.348,0
928.bmp,0,16,9,24.7819,17.39,11.14,7.07,0.3906,0
928.bmp,1,42,8,42.0755,29.52,22.96,9.35,0.3756,0
928.bmp,2,63,10,49.4759,34.72,8.45,25.27,0.3388,0
928.bmp,3,77,10,49.955,35.05,23.86,10.62,0.2883,0
929.bmp,0,6,9,5.1426,2.31,13.75,1.43,0,1
929.bmp,1,19,11,39.2577,17.63,16.22,12.13,0.2544,0
929.bmp,2,40,8,55.0226,24.71,25.23,15.14,0.1132,0
929.bmp,3,61,10,48.569,21.81,13.9,18.75,0.2319,0
929.bmp,4,83,9,7.7923,3.5,3.39,1.74,0.1853,0
930.bmp,0,12,9,62.4177,41.56,17.08,28.15,0.2751,0
930.bmp,1,28,9,68.2082,45.42,25.95,8.44,0.0764,0
930.bmp,2,48,12,68.0094,45.28,5.32,33.58,0.3302,0
930.bmp,3,74,11,18.0301,12.01,6.57,4.49,0.4537,0
931.bmp,0,14,9,32.5043,12.47,15.13,5.02,0.2085,0
931.bmp,1,39,10,54.305,20.83,19.36,5.82,0.206,0
931.bmp,2,59,8,42.5719,16.33,11.36,15.93,0.4662,0
931.bmp,3,77,10,107.9975,41.42,20.16,56.63,0.2325,0
932.bmp,0,11,9,63.4869,30.77,15.78,28.31,0.2202,0
932.bmp,1,28,10,58.4645,28.33,14.01,28.8,0.1796,0
932.bmp,2,45,8,36.8972,17.88,14.45,8.21,0.1057,0
932.bmp,3,73,8,18.4682,8.95,9.08,3.47,0.2416,0
933.bmp,0,13,10,46.1364,26.36,10.54,22.06,0.0986,0
933.bmp,1,31,9,80.5389,46.02,16.71,29.57,0.6001,0
933.bmp,2,48,9,78.4115,44.8,16.59,35.15,0.4024,0
933.bmp,3,74,10,28.4696,16.27,13.01,10.21,0.3368,0
934.bmp,0,9,8,52.9264,21.36,9.8,25.36,0.3158,0
934.bmp,1,29,11,41.4015,16.71,18.41,11.49,0.1451,0
934.bmp,2,48,8,70.3966,28.41,26.95,15.62,0.5835,0
934.bmp,3,72,9,3.9429,1.59,2.27,3.09,0.4421,0
935.bmp,0,14,9,6.6557,2.42,2.77,1.85,0.6451,0
935.bmp,1,39,10,45.3545,16.52,15.29,8.54,0.183,0
935.bmp,2,61,10,96.2049,35.03,13.67,34.24,0.4908,0
935.bmp,3,80,11,46.4155,16.9,8.09,23.35,0.7054,0
936.bmp,0,10,8,31.4987,12.1,15.83,1.86,0.2938,0
936.bmp,1,30,9,57.3471,22.03,19.3,18.41,0.3901,0
936.bmp,2,49,10,63.9764,24.58,10.66,29.19,0.3897,0
936.bmp,3,70,8,5.7097,2.19,1.41,4.42,0.8204,0
937.bmp,0,8,10,39.1472,19.96,14.78,7.72,0.2133,0
937.bmp,1,29,9,75.9961,38.74,27.56,19.25,0.4902,0
937.bmp,2,49,10,62.5378,31.88,13.74,30.47,0.2263,0
937.bmp,3,71,11,7.5274,3.84,2.72,4.75,0.4355,0
938.bmp,0,13,9,9.912,2.85,4.61,5.07,0.3057,0
938.bmp,1,38,10,43.1581,12.42,19.95,15.07,0.3387,0
938.bmp,2,60,10,145.1245,41.78,18.57,73.24,0.2171,0
938.bmp,3,79,10,73.2809,21.1,17.98,39.21,0.1609,0
939.bmp,0,18,12,27.6275,14.09,18.95,6.43,0.598,0
939.bmp,1,43,9,47.8171,24.38,12.5,22.85,0.1242,0
939.bmp,2,60,10,51.1721,26.09,11.92,17.62,0.2658,0
939.bmp,3,77,10,44.5257,22.7,12.07,14.53,0.6981,0
940.bmp,0,14,10,26.8452,10.32,5.94,11.98,0.4803,0
940.bmp,1,39,10,93.9449,36.11,17.12,48.44,0.1021,0
940.bmp,2,56,11,96.3275,37.03,18.89,37.24,0.7976,0
940.bmp,3,78,10,64.4158,24.76,19.15,22.54,0.2381,0
941.bmp,0,12,9,18.1342,8.36,7.15,5.33,0.2802,0
941.bmp,1,38,10,89.5964,41.3,9.31,46.45,0.274,0
941.bmp,2,57,11,56.6318,26.1,22.41,21.19,0.3563,0
941.bmp,3,76,14,51.6342,23.8,22.41,22.1,0.9157,0
942.bmp,0,20,9,21.8671,19.5,10.47,4.36,0.4355,0
942.bmp,1,40,10,75.338,67.19,0.87,1.07,0,0
942.bmp,2,57,10,64.6132,57.63,11.58,31.56,0.2357,0
942.bmp,3,80,11,74.5895,66.52,13.83,38.01,0.302,0
943.bmp,0,17,10,22.9705,7.85,12.61,6.28,0.6843,0
943.bmp,1,39,10,35.7486,12.22,10.47,13.39,0.2272,0
943.bmp,2,60,9,25.6965,8.78,4.01,7.92,0.9013,0
943.bmp,3,80,11,71.5558,24.46,14.07,35.31,0.3489,0
944.bmp,0,15,10,26.4257,8.78,6.57,12.11,0.3098,0
944.bmp,1,39,10,95.1502,31.62,17.46,46.3,0.3519,0
944.bmp,2,57,11,51.74,17.2,18.17,15.89,0.696,0
944.bmp,3,78,12,59.5035,19.78,15.95,26.52,0.5072,0
945.bmp,0,15,12,24.8136,11.75,13.04,5.48,0.4185,0
945.bmp,1,46,11,54.8613,25.99,24.29,12.45,0.1205,0
945.bmp,2,63,10,38.1751,18.08,8.87,22.37,0.1338,0
945.bmp,3,79,10,84.9694,40.25,14.85,45.69,0.3772,0
946.bmp,0,10,11,25.0229,13.32,9.9,5.6,1,0
946.bmp,1,28,9,40.4484,21.54,17.51,9.65,0.233,0
946.bmp,2,48,10,77.2267,41.12,14.83,36.8,0.281,0
946.bmp,3,66,8,16.9949,9.05,3.77,5.82,0.2091,0
947.bmp,0,23,11,28.5313,14.08,13.73,7.58,0.2767,0
947.bmp,1,42,10,86.3786,42.64,10.8,42.87,0.4708,0
947.bmp,2,62,11,69.2129,34.17,28.31,13.63,0.1875,0
947.bmp,3,85,12,56.3499,27.82,17.76,22.24,0.0875,0
948.bmp,0,18,11,31.9215,18.91,10.82,11.14,0.295,0
948.bmp,1,36,10,105.3491,62.4,20.1,50.69,0.4106,0
948.bmp,2,55,11,104.8525,62.1,2.78,12.78,0.6432,0
948.bmp,3,76,11,103.7298,61.44,20.86,53.61,0.2159,0
949.bmp,0,13,8,69.2192,15.63,17.93,33.06,0.6033,0
949.bmp,1,30,9,67.0418,15.14,23.36,20.92,0.5229,0
949.bmp,2,45,10,70.9078,16.01,22.94,26.81,0.2804,0
949.bmp,3,60,9,76.1357,17.19,19.09,33.34,0.4712,0
949.bmp,4,78,9,76.1152,17.18,14.35,40.38,0.4312,0
950.bmp,0,15,11,88.127,58.05,14.08,56.42,0.5353,0
950.bmp,1,35,9,23.0909,15.21,1.19,18.08,0.1391,0
950.bmp,2,54,11,55.2943,36.42,5.08,24.17,0.2117,0
950.bmp,3,79,12,31.9103,21.02,10.68,4.78,0.2245,0
951.bmp,0,14,11,9.3563,6.9,4.77,6.64,0.5541,0
951.bmp,1,41,10,48.4517,35.71,2.54,20.6,0.3521,0
951.bmp,2,60,11,57.4147,42.32,2.82,26.43,0.1709,0
951.bmp,3,80,11,57.5005,42.38,2.91,18.06,0.2964,0
952.bmp,0,13,8,45.5327,22.36,16.67,12.28,0.2342,0
952.bmp,1,33,8,45.5635,22.38,11.08,15.3,0.7342,0
952.bmp,2,51,10,75.1539,36.91,8.68,38.9,0.3883,0
952.bmp,3,68,10,18.7355,9.2,4.1,8.95,0.1339,0
953.bmp,0,38,12,79.8508,23.38,3.23,1.69,0,0
953.bmp,1,58,11,86.6819,25.38,31.06,27.77,0.2986,0
953.bmp,2,78,9,74.2958,21.75,18.38,42.3,0.1277,0
954.bmp,0,12,6,19.4648,11.39,11.06,4.15,0.3179,0
954.bmp,1,38,9,50.5486,29.57,2.69,26.86,0.4001,0
954.bmp,2,57,10,55.7693,32.63,3.42,29.42,0.5578,0
954.bmp,3,76,13,70.3278,41.15,5.16,3.97,0.441,0
955.bmp,0,17,11,19.0578,4.38,6.45,7.09,0.5602,0
955.bmp,1,42,9,9.6119,2.21,4.89,6.83,0.2002,0
955.bmp,2,61,11,128.5043,29.53,16.18,70.26,0.2308,0
955.bmp,3,82,11,71.0435,16.32,4.05,1.27,0.4652,0
956.bmp,0,5,6,5.307,2.71,4.28,1.93,0.3878,1
956.bmp,1,26,9,52.7956,26.99,7.42,21.89,0.3562,0
956.bmp,2,47,8,20.2307,10.34,8.6,11.24,0.1357,0
956.bmp,3,66,8,60.8343,31.1,9.34,28.58,0.3628,0
957.bmp,0,14,10,112.2774,73.54,20.36,54.19,0.4225,0
957.bmp,1,31,8,55.3397,36.25,13.08,23.84,0.3639,0
957.bmp,2,53,10,59.9817,39.29,24.7,3.19,0.0364,0
957.bmp,3,77,10,42.6416,27.93,13.9,10.64,0.4397,0
958.bmp,0,13,10,28.6256,15.36,13.75,5.85,0.6598,0
958.bmp,1,43,8,69.558,37.31,14.57,30.49,0.1732,0
958.bmp,2,62,10,82.8872,44.46,17.63,38.5,0.2855,0
958.bmp,3,79,9,46.0718,24.71,12.73,22.59,0.5691,0
959.bmp,0,9,10,77.4265,24.86,16.29,40.01,0.0755,0
959.bmp,1,29,9,135.9128,43.63,17.23,67.37,0.2697,0
959.bmp,2,49,10,49.0952,15.76,23.92,13.65,0.4049,0
959.bmp,3,74,11,10.951,3.52,5.13,4.79,0.5488,0
960.bmp,0,17,11,49.6761,34.77,12.06,24.17,0.5552,0
960.bmp,1,38,11,58.9433,41.26,17.54,20.3,0.2501,0
960.bmp,2,54,10,74.8813,52.41,7.08,39.5,0.1914,0
960.bmp,3,83,12,31.3158,21.92,12.47,6.55,0.4048,0
961.bmp,0,11,10,55.1376,33,18.08,15.71,0.5406,0
961.bmp,1,32,11,94.8095,56.74,20.43,46.09,0.0936,0
961.bmp,2,50,10,91.4228,54.71,16.82,44.4,0.0386,0
961.bmp,3,72,10,24.8523,14.87,10.09,8.11,0.3852,0
962.bmp,0,13,10,35.6181,25.72,17.27,3.83,0.5232,0
962.bmp,1,31,10,44.8512,32.38,4.38,22.21,0.3356,0
962.bmp,2,50,8,31.8581,23,11.12,3.45,0.215,0
962.bmp,3,77,9,8.1022,5.85,2.59,3.69,0.5765,0
963.bmp,0,23,12,12.8063,8.29,6.78,6.88,0.6197,0
963.bmp,1,49,9,45.0697,29.19,21.51,8.87,0.1519,0
963.bmp,2,69,10,69.5276,45.03,15.91,31.21,0.2394,0
963.bmp,3,87,10,73.6785,47.72,15.52,32.96,0.1015,0
964.bmp,0,15,9,22.5515,12.47,8.29,7.23,0.6,0
964.bmp,1,39,10,67.4182,37.29,25.32,8.81,0.1506,0
964.bmp,2,60,11,51.9696,28.75,20.24,10.02,0.0445,0
964.bmp,3,77,8,55.386,30.64,9.41,18.62,0.7795,0
965.bmp,0,15,9,91.6989,33.99,20.4,38.91,0.3811,0
965.bmp,1,31,10,43.1759,16,11.51,20.55,0.2604,0
965.bmp,2,49,11,49.1437,18.21,22.2,6.59,0.1683,0
965.bmp,3,78,12,38.2481,14.18,18.32,4.69,0.2392,0
966.bmp,0,18,11,54.0255,37.63,11.36,22.45,0.5092,0
966.bmp,1,37,11,59.1051,41.16,17.77,18.07,0.3409,0
966.bmp,2,55,10,100.677,70.12,18.44,48.14,0.2438,0
966.bmp,3,77,9,28.0555,19.54,8.2,9.9,0.5685,0
967.bmp,0,16,11,63.6211,42.43,9.54,26.22,0.2661,0
967.bmp,1,33,8,40.773,27.19,11.18,13.22,0.2863,0
967.bmp,2,57,11,64.4355,42.97,10.02,25.67,0.2185,0
967.bmp,3,80,10,8.688,5.79,6.22,3.29,0.6017,0
968.bmp,0,13,10,55.3819,24.24,14.05,28.53,0.1795,0
968.bmp,1,28,10,66.4042,29.06,18.74,25.66,0.4626,0
968.bmp,2,44,10,63.8572,27.95,23.08,10.28,0.9095,0
968.bmp,3,61,10,58.4484,25.58,25.35,7.84,0.417,0
968.bmp,4,77,9,49.6405,21.73,20.98,8.43,0.3427,0
969.bmp,0,13,9,102.8694,67.97,15.5,52.55,0.2683,0
969.bmp,1,31,10,34.5136,22.8,8.5,15.5,0.1423,0
969.bmp,2,50,10,65.081,43,23.42,9.33,0.2683,0
969.bmp,3,75,11,13.5361,8.94,2.75,5.93,0.7184,0
970.bmp,0,12,12,71.6939,36.36,5.11,3.48,0.4329,0
970.bmp,1,31,11,45.7163,23.19,2.91,20.99,0.4694,0
970.bmp,2,51,10,51.6479,26.2,2.92,22.74,0.3959,0
970.bmp,3,77,11,17.2676,8.76,9.39,4.33,0.9708,0
971.bmp,0,12,9,17.1731,7.45,6.01,3.02,0.2205,0
971.bmp,1,37,10,58.3397,25.33,10.04,28.48,0.1869,0
971.bmp,2,56,9,53.5914,23.26,15.02,13.73,0.2667,0
971.bmp,3,78,9,41.0915,17.84,17.54,11.08,0.7224,0
972.bmp,0,10,11,73.4198,24.75,3.19,3.96,0,0
972.bmp,1,31,11,107.6589,36.29,12,57.13,0.2606,0
972.bmp,2,49,12,24.6341,8.3,12.68,4.39,0.3858,0
972.bmp,3,79,12,22.8476,7.7,11.84,7.08,0.5963,0
973.bmp,0,13,11,99.1783,78.32,16.08,46.02,0.4325,0
973.bmp,1,34,10,114.4573,90.39,1.8,59.75,0.5961,0
973.bmp,2,51,10,101.7846,80.38,19.7,47.33,0.2896,0
973.bmp,3,70,10,28.951,22.86,8.46,10.17,0.4019,0
974.bmp,0,17,10,66.5952,54.74,10.03,33.68,0.2962,0
974.bmp,1,36,10,14.5863,11.99,6.54,7.39,0.7382,0
974.bmp,2,58,9,57.5102,47.27,8.56,29.19,0.1369,0
974.bmp,3,79,8,26.8495,22.07,7.82,1.14,0.4572,0
975.bmp,0,18,11,45.0887,22.88,16.41,20.44,0.2243,0
975.bmp,1,34,8,70.3931,35.73,19.01,27.76,0.3102,0
975.bmp,2,50,9,67.6455,34.33,20.87,27.51,0.2399,0
975.bmp,3,77,11,38.5956,19.59,15.98,10.71,0.0893,0
976.bmp,0,19,6,12.7283,9.89,3.01,6.31,0.1355,0
976.bmp,1,40,12,58.4835,45.46,9.53,31.13,0.4481,0
976.bmp,2,58,11,44.712,34.75,18.61,19.39,0.3525,0
976.bmp,3,81,9,49.0372,38.11,16.73,7.03,0.5108,0
977.bmp,0,13,10,83.6661,33.33,14.88,32.86,0.5804,0
977.bmp,1,32,10,69.4368,27.66,28.94,10.72,0.0974,0
977.bmp,2,53,12,69.5538,27.71,3.73,5.63,0.7861,0
977.bmp,3,79,11,12.0813,4.81,5.21,5.64,0.5444,0
978.bmp,0,18,11,59.0305,44.23,17.68,18.23,0.5565,0
978.bmp,1,36,10,61.8796,46.36,22.06,2.98,0.1361,0
978.bmp,2,57,10,82.4256,61.75,6.75,41.16,0.1351,0
978.bmp,3,78,10,31.9198,23.91,14.32,4.77,0.4715,0
979.bmp,0,15,13,40.9983,20.14,17.81,9.33,0.1496,0
979.bmp,1,38,12,83.7174,41.12,9.32,42.13,0.0753,0
979.bmp,2,57,10,27.1994,13.36,2.08,6.93,0.9356,0
979.bmp,3,76,11,98.9427,48.59,16.15,48.06,0.3806,0
980.bmp,0,13,8,12.8735,10.08,11,2.37,0.3873,0
980.bmp,1,29,10,98.1761,76.84,10.14,49.5,0.4137,0
980.bmp,2,45,9,75.1472,58.81,11.58,27.43,0.3725,0
980.bmp,3,80,10,15.0413,11.77,1.42,4.95,0.8336,0
981.bmp,0,16,9,11.1554,7.46,4.49,2.6,0.3456,0
981.bmp,1,45,12,51.6829,34.56,30.01,12.36,0.7494,0
981.bmp,2,61,9,61.9752,41.44,25.08,13.43,0.218,0
981.bmp,3,79,10,53.1741,35.55,16.95,18.09,0.5676,0
982.bmp,0,22,10,21.3436,11.52,3.64,8.73,0.2851,0
982.bmp,1,44,13,63.1528,34.08,26.67,19.4,0.1677,0
982.bmp,2,62,15,21.3918,11.55,26.67,2.05,0.8597,0
983.bmp,0,18,8,16.5162,10.83,4.26,3.21,0.2282,0
983.bmp,1,42,10,66.0411,43.31,16.27,31.68,0.1259,0
983.bmp,2,61,8,69.3484,45.48,31.94,11.78,0.3749,0
983.bmp,3,82,11,48.2675,31.65,20.73,12.08,0.1159,0
984.bmp,0,22,9,20.9432,10.21,7.25,7.41,0.2292,0
984.bmp,1,39,10,74.1021,36.14,13.55,34.1,0.1541,0
984.bmp,2,60,11,42.0011,20.48,15.75,7.63,0.1045,0
984.bmp,3,81,12,16.4574,8.03,8.57,2.11,0,0
985.bmp,0,10,14,74.6685,39.88,2.06,41.97,0.3118,0
985.bmp,1,31,12,40.0356,21.38,2,1.56,0.6075,0
985.bmp,2,56,13,102.2953,54.63,9.28,40.04,0.837,0
985.bmp,3,87,12,16.8097,8.98,1.62,0.39,0,0
986.bmp,0,9,9,20.0236,7.33,6.91,5.11,0.5869,0
986.bmp,1,32,10,53.6337,19.64,9.14,26.65,0.146,0
986.bmp,2,52,11,63.0255,23.08,19.47,20.73,0.3578,0
986.bmp,3,73,11,37.214,13.63,14.72,11.34,0.6123,0
987.bmp,0,15,10,31.8412,12.93,16.62,5.34,0.4107,0
987.bmp,1,37,10,73.2284,29.75,12.63,38.4,0.1505,0
987.bmp,2,57,9,76.9829,31.27,13.56,30.78,0.4753,0
987.bmp,3,72,12,81.8186,33.24,16.3,25.16,0.746,0
988.bmp,0,19,9,34.6863,24.98,14.74,10.82,0.2343,0
988.bmp,1,37,9,84.0972,60.56,13.28,31.03,0.3254,0
988.bmp,2,53,9,56.134,40.42,12.25,21.01,0.2564,0
988.bmp,3,73,9,85.2753,61.41,1.71,1.81,0.0647,0
989.bmp,0,17,12,25.125,8.87,11.61,5.92,0.4899,0
989.bmp,1,40,10,73.1104,25.82,13.41,34.29,0.3983,0
989.bmp,2,59,10,68.3851,24.16,11.95,33.84,0.2294,0
989.bmp,3,75,12,73.5427,25.98,14.51,23.05,0.9354,0
990.bmp,0,16,7,32.8779,30.77,12.43,2.79,0.2735,0
990.bmp,1,34,10,71.3598,66.78,12.95,26.72,0.1565,0
990.bmp,2,50,8,49.6884,46.5,9.88,18.67,0.1288,0
990.bmp,3,71,9,72.5894,67.93,1.45,0.42,0.62,0
991.bmp,0,14,10,40.8736,26.84,8.7,12.53,0.6194,0
991.bmp,1,33,10,60.171,39.51,9.72,24.69,0.2963,0
991.bmp,2,51,8,56.4376,37.06,8.19,20.09,0.2433,0
991.bmp,3,77,9,15.0945,9.91,9.73,4.57,0.2431,0
992.bmp,0,20,13,23.5046,16.01,7.56,6.22,0.4436,0
992.bmp,1,40,11,68.1678,46.42,9.39,28.23,0.175,0
992.bmp,2,60,11,87.8118,59.8,0.7,31.25,0.6146,0
992.bmp,3,80,12,62.7528,42.74,8.95,30.56,0.4311,0
993.bmp,0,16,9,43.285,31.27,13.81,9.43,0.4556,0
993.bmp,1,37,9,60.8314,43.95,15.63,8.96,0.1066,0
993.bmp,2,58,9,48.3191,34.91,7.51,23.21,0.2739,0
993.bmp,3,82,8,15.2071,10.99,7.07,1.43,0.7683,0
994.bmp,0,17,10,44.7397,32.13,18.35,11.76,0.1065,0
994.bmp,1,35,11,36.3328,26.09,16.47,14.31,0.5758,0
994.bmp,2,56,9,45.7166,32.83,18.03,9.95,0.3402,0
994.bmp,3,82,9,16.1797,11.62,8.45,0.33,0.2319,0
995.bmp,0,17,11,69.4524,51.92,8.33,39.68,0.4067,0
995.bmp,1,36,9,49.8744,37.28,17.13,17.99,0.3463,0
995.bmp,2,61,12,62.7623,46.92,11.5,29.07,0.2357,0
995.bmp,3,88,12,13.246,9.9,7.28,3.1,0.3063,0
996.bmp,0,12,11,38.7036,27.13,11.41,8.93,0.7259,0
996.bmp,1,35,9,44.7034,31.34,10.9,11.57,0.0742,0
996.bmp,2,55,10,51.7731,36.29,7.17,24.32,0.1862,0
996.bmp,3,79,10,16.176,11.34,8.81,2.2,0.7454,0
997.bmp,0,18,12,18.0359,6.52,8.48,2.1,0.8945,0
997.bmp,1,42,11,63.6624,23.03,7.38,27.63,0.169,0
997.bmp,2,62,14,40.8729,14.78,9.55,16.22,0.5504,0
997.bmp,3,80,13,39.0424,14.12,10.92,11.81,0.6867,0
998.bmp,0,19,12,19.9807,11.91,5.66,1.59,0.788,0
998.bmp,1,43,11,70.7889,42.21,11.55,34.57,0.193,0
998.bmp,2,63,12,68.3768,40.77,10.98,34.8,0.175,0
998.bmp,3,83,12,37.7315,22.5,10.29,12.07,0.476,0
999.bmp,0,12,8,57.9038,28.87,8.24,35.4,0.2468,0
999.bmp,1,31,9,65.3363,32.58,7.15,32.45,0.1506,0
999.bmp,2,47,10,61.8715,30.85,13.21,27.56,0.0857,0
999.bmp,3,62,8,57.4505,28.65,15.7,21.21,0.2986,0
999.bmp,4,81,8,58.1157,28.98,11.64,23.28,0.4403,0
1000.bmp,0,9,11,18.0828,8.84,8.02,1.88,0.5787,0
1000.bmp,1,30,9,15.1209,7.39,1.41,8.63,0.1602,1
1000.bmp,2,42,11,23.5281,11.5,1.41,0.25,0.7061,0
1000.bmp,3,59,10,59.1034,28.9,12.51,11.77,0.2286,0
1000.bmp,4,82,11,54.3451,26.57,8.26,22.33,0.8677,0
1001.bmp,0,13,9,37.301,30.63,5.75,11.92,0.6498,0
1001.bmp,1,33,11,46.3932,38.1,13.23,12.85,0.1913,0
1001.bmp,2,53,8,62.8812,51.64,20.4,10.1,0.0634,0
1001.bmp,3,79,10,8.6887,7.14,2.84,0.1,0.5719,0
1002.bmp,0,14,13,23.1095,11.3,6.15,9.03,0.4054,0
1002.bmp,1,42,12,48.1552,23.55,11.27,23.54,0.3587,0
1002.bmp,2,61,12,44.96,21.99,9.58,18.37,0.1497,0
1002.bmp,3,82,11,36.0051,17.61,8.12,10.7,0.8374,0
1003.bmp,0,13,10,104.704,64.09,10.65,52.84,0.1396,0
1003.bmp,1,29,10,41.7632,25.56,6.27,19.55,0.262,0
1003.bmp,2,48,12,46.7387,28.61,10.67,10.85,0.3106,0
1003.bmp,3,84,13,32.2361,19.73,13.08,7.02,0.2623,0
1004.bmp,0,14,12,24.441,14.35,4.36,1.39,0.8143,0
1004.bmp,1,34,10,41.8917,24.6,10.68,14.2,0.2848,0
1004.bmp,2,54,10,55.977,32.87,8.18,30.21,0.062,0
1004.bmp,3,73,8,19.9878,11.74,6.27,7.91,0.2803,0
1005.bmp,0,13,8,31.72,26.44,11.71,8.14,0.6092,0
1005.bmp,1,35,9,40.4834,33.75,9.03,13.79,0.0975,0
1005.bmp,2,55,11,44.5115,37.1,4.95,27.35,0.2546,0
1005.bmp,3,74,7,12.2176,10.18,4.62,2.79,0.3251,0
1006.bmp,0,8,8,31.6281,18.07,11.84,5.53,0.6066,0
1006.bmp,1,28,9,34.7351,19.84,3.48,19.19,0.1342,0
1006.bmp,2,51,8,8.3036,4.74,3.85,7.16,0.1884,0
1006.bmp,3,70,10,59.0419,33.73,4.61,7.37,0.252,0
1007.bmp,0,13,10,60.8654,40.82,15.95,25.76,0.1555,0
1007.bmp,1,31,10,77.5688,52.02,16.84,30.68,0.3718,0
1007.bmp,2,48,10,79.7931,53.51,17.09,31.12,0.3926,0
1007.bmp,3,76,12,34.2788,22.99,13.75,3.51,0.3735,0
1008.bmp,0,13,9,14.1571,9.64,6.1,0.86,0.7449,0
1008.bmp,1,39,11,39.1595,26.67,10.71,12.66,0.1644,0
1008.bmp,2,63,11,93.8455,63.92,7.76,41.87,0.0624,0
1008.bmp,3,84,11,53.0495,36.13,8.05,24.22,0.5424,0
1009.bmp,0,16,10,32.5013,22.87,12.26,2.49,0.6105,0
1009.bmp,1,40,10,57.9838,40.81,18.09,13.13,0.0477,0
1009.bmp,2,62,9,38.029,26.76,9.03,17.67,0.3243,0
1009.bmp,3,81,11,115.8181,81.51,16.87,29.62,0.6621,0
1010.bmp,0,15,9,105.3593,69.42,11.36,55.14,0.1775,0
1010.bmp,1,36,10,37.3716,24.62,9.61,10.22,0.5818,0
1010.bmp,2,59,10,77.4819,51.05,25.81,23.82,0.1883,0
1010.bmp,3,85,10,7.9763,5.26,3.55,2.6,0.5225,0
1011.bmp,0,4,8,16.2099,11.85,8.7,3.31,0.1741,0
1011.bmp,1,29,11,49.6199,36.27,10.08,19.34,0.4415,0
1011.bmp,2,50,7,56.0971,41,21.4,10.73,0.2051,0
1011.bmp,3,71,9,44.8669,32.79,15.8,11.37,0.2306,0
1012.bmp,0,12,10,8.817,4.29,4.64,1.34,0.2384,0
1012.bmp,1,42,10,12.3224,6,6.89,18.79,0.6327,0
1012.bmp,2,63,12,29.3264,14.27,8.16,13.9,0.6654,0
1012.bmp,3,82,11,39.7067,19.32,10.22,21.49,0.192,0
1013.bmp,0,18,10,7.506,5.46,6.12,0.34,0.3875,0
1013.bmp,1,49,11,47.5764,34.58,3.42,24.43,0.3676,0
1013.bmp,2,68,10,78.2027,56.85,27.88,15.26,0.0737,0
1013.bmp,3,86,8,56.318,40.94,12.77,29.41,0.1432,0
1014.bmp,0,20,12,21.4427,12.75,10.25,2.88,0.4183,0
1014.bmp,1,42,12,63.9909,38.06,15.88,30.7,0.648,0
1014.bmp,2,61,12,62.9565,37.44,17.61,12,0.1376,0
1014.bmp,3,83,14,42.1751,25.08,11.43,12.73,0.5453,0
1015.bmp,0,3,7,24.7712,9.18,11.51,11.14,0.0691,0
1015.bmp,1,27,15,15.2395,5.65,6.74,11.45,0.2091,0
1015.bmp,2,49,13,35.9807,13.33,10.36,6.23,0.1963,0
1015.bmp,3,71,9,11.5981,4.3,4.81,7.66,0.3773,0
1016.bmp,0,8,10,7.9618,4.07,4.69,1.79,0.2779,0
1016.bmp,1,38,13,21.2754,10.87,5.6,3.56,0.3815,0
